Hotel Name,Description Heading,Description,Price,Image URL,Location,Rating,Review Count
The Business Inn,Description heading not available,Description not available,CA $164,https://images.trvl-media.com/lodging/1000000/900000/896800/896730/26b9de3b.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,9.2 out of 10,(6,631 reviews)
Andaz Ottawa Byward Market - a concept by Hyatt,Description heading not available,Description not available,CA $206,https://images.trvl-media.com/lodging/16000000/15260000/15259100/15259047/9a0b68c5.jpg?impolicy=resizecrop&rw=455&ra=fit,ByWard Market,8.8 out of 10,(1,426 reviews)
Cheerful and Modern,Description heading not available,Description not available,CA $205,https://images.trvl-media.com/lodging/91000000/90710000/90700300/90700256/w5160h3838x0y22-f2c6e8db.jpg?impolicy=resizecrop&rw=455&ra=fit,Gloucester,8.6 out of 10,(148 reviews)
Residence & Conference Centre - Ottawa Downtown,Description heading not available,Description not available,CA $154,https://images.trvl-media.com/lodging/3000000/2730000/2730000/2729910/a0ab8d29.jpg?impolicy=resizecrop&rw=455&ra=fit,Sleeps 4, 2 bedrooms, 1 bathroom,8.0 out of 10,(1,788 reviews)
Alt Hotel Ottawa,Description heading not available,Description not available,CA $161,https://images.trvl-media.com/lodging/15000000/14720000/14717200/14717134/35de9a43.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,9.0 out of 10,(1,007 reviews)
Sonder The O'connor,Description heading not available,Description not available,CA $146,https://images.trvl-media.com/lodging/79000000/78220000/78210100/78210074/74bf18e7.jpg?impolicy=resizecrop&rw=455&ra=fit,Centretown,8.8 out of 10,(416 reviews)
Sonder Rideau,Description heading not available,Description not available,CA $152,https://images.trvl-media.com/lodging/1000000/290000/283200/283131/a0eb94d6.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,9.2 out of 10,(1,008 reviews)
Les Suites Hotel Ottawa,Description heading not available,Description not available,CA $192,https://images.trvl-media.com/lodging/1000000/20000/16000/16000/6f352d92.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.6 out of 10,(3,799 reviews)
Le Germain Hotel Ottawa,Description heading not available,Description not available,CA $237,https://images.trvl-media.com/lodging/23000000/22460000/22454000/22453973/5d30354d.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,9.4 out of 10,(908 reviews)
Novotel Ottawa City Centre,Description heading not available,Description not available,CA $180,https://images.trvl-media.com/lodging/1000000/20000/15700/15653/44e3264a.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.6 out of 10,(1,624 reviews)
Delta Hotels by Marriott Ottawa City Centre,Description heading not available,Description not available,CA $183,https://a.travel-assets.com/media/meso_cm/PAPI/Images/lodging/1000000/30000/21500/21477/5df27d36_b.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.6 out of 10,(1,007 reviews)
The Metcalfe Hotel,Description heading not available,Description not available,CA $245,https://images.trvl-media.com/lodging/18000000/17750000/17749900/17749857/8f8d66d7.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,9.4 out of 10,(1,006 reviews)
Cartier Place Suite Hotel,Description heading not available,Description not available,CA $183,https://images.trvl-media.com/lodging/1000000/60000/53000/52951/7b0dc58e.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.2 out of 10,(3,149 reviews)
Fairmont Chateau Laurier,Description heading not available,Description not available,CA $282,https://images.trvl-media.com/lodging/1000000/10000/3300/3283/547612b0.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.4 out of 10,(1,729 reviews)
Ottawa Embassy Hotel & Suites,Description heading not available,Description not available,CA $199,https://images.trvl-media.com/lodging/1000000/80000/74900/74806/22dd26b7.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.2 out of 10,(1,067 reviews)
Arc The Hotel,Description heading not available,Description not available,CA $172,https://images.trvl-media.com/lodging/1000000/10000/9500/9493/d16a9a97.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,7.8 out of 10,(1,008 reviews)
Fairmont Chateau Laurier Gold Experience,Description heading not available,Description not available,CA $401,https://images.trvl-media.com/lodging/38000000/37230000/37220300/37220234/64d0236b.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,9.2 out of 10,(138 reviews)
Sheraton Ottawa Hotel,Description heading not available,Description not available,CA $187,https://images.trvl-media.com/lodging/1000000/30000/20900/20886/8c8dbe87.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.6 out of 10,(1,084 reviews)
The Don Club,Description heading not available,Description not available,CA $216,https://images.trvl-media.com/lodging/104000000/103850000/103845100/103845013/b5e21a6c.jpg?impolicy=resizecrop&rw=455&ra=fit,Centretown,10 out of 10,(6 reviews)
Rideau Heights Inn,Description heading not available,Description not available,CA $129,https://images.trvl-media.com/lodging/6000000/5590000/5588900/5588858/05907f95.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.2 out of 10,(1,010 reviews)
The Westin Ottawa,Description heading not available,Description not available,CA $242,https://images.trvl-media.com/lodging/1000000/10000/9600/9572/f65acf84.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.6 out of 10,(1,003 reviews)
Andaz Ottawa Byward Market - a concept by Hyatt,Description heading not available,Description not available,CA $206,https://a.travel-assets.com/media/meso_cm/PAPI/Images/lodging/16000000/15260000/15259100/15259047/83227d9c_b.jpg?impolicy=resizecrop&rw=455&ra=fit,ByWard Market,8.8 out of 10,(1,426 reviews)
Holiday Inn Express & Suites Downtown Ottawa East, an IHG Hotel,Description heading not available,Description not available,CA $167,https://images.trvl-media.com/lodging/37000000/36770000/36769100/36769047/1111bb90.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.6 out of 10,(1,821 reviews)
Ottawa Marriott Hotel,Description heading not available,Description not available,CA $179,https://images.trvl-media.com/lodging/1000000/30000/26200/26126/7f439b07.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.4 out of 10,(1,147 reviews)
Hilton Garden Inn Ottawa Airport,Description heading not available,Description not available,CA $199,https://images.trvl-media.com/lodging/2000000/1850000/1845100/1845021/51cdc044.jpg?impolicy=resizecrop&rw=455&ra=fit,South End,8.8 out of 10,(1,902 reviews)
Byward Blue Inn,Description heading not available,Description not available,CA $230,https://images.trvl-media.com/lodging/2000000/1800000/1799600/1799576/ab323e87.jpg?impolicy=resizecrop&rw=455&ra=fit,ByWard Market,9.4 out of 10,(1,412 reviews)
University of Ottawa Residence,Description heading not available,Description not available,CA $145,https://images.trvl-media.com/lodging/95000000/94620000/94618700/94618638/2c03d273.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,7.2 out of 10,(35 reviews)
Swiss Hotel,Description heading not available,Description not available,CA $228,https://images.trvl-media.com/lodging/2000000/1150000/1145300/1145240/82478bf3.jpg?impolicy=resizecrop&rw=455&ra=fit,Downtown Ottawa,9.0 out of 10,(645 reviews)
Tranquil Abode,Description heading not available,Description not available,CA $100,https://images.trvl-media.com/lodging/105000000/104840000/104831100/104831005/8bd0518e.jpg?impolicy=resizecrop&rw=455&ra=fit,Barrhaven,9.4 out of 10,(3 reviews)
Auberge McGee's Inn,Description heading not available,Description not available,CA $203,https://images.trvl-media.com/lodging/2000000/1680000/1676000/1675929/676c25b8.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.8 out of 10,(1,001 reviews)
Hilton Garden Inn Ottawa Downtown,Description heading not available,Description not available,CA $225,https://images.trvl-media.com/lodging/1000000/30000/28000/27993/866d3de3.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.6 out of 10,(1,001 reviews)
Welcominns Hotel Ottawa,Description heading not available,Description not available,CA $239,https://images.trvl-media.com/lodging/1000000/20000/13800/13711/10b28275.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.4 out of 10,(1,141 reviews)
Hyatt Place Ottawa West,Description heading not available,Description not available,CA $304,https://images.trvl-media.com/lodging/62000000/61510000/61509500/61509408/b5fd3769.jpg?impolicy=resizecrop&rw=455&ra=fit,Nepean,9.0 out of 10,(1,527 reviews)
Homewood Suites by Hilton Ottawa Downtown,Description heading not available,Description not available,CA $254,https://images.trvl-media.com/lodging/24000000/23160000/23159600/23159599/5296bd9e.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.8 out of 10,(1,008 reviews)
Rideau Residence University of Ottawa,Description heading not available,Description not available,CA $145,https://images.trvl-media.com/lodging/95000000/94810000/94800800/94800711/b009af02.jpg?impolicy=resizecrop&rw=455&ra=fit,Downtown Ottawa,6.0 out of 10,(61 reviews)
Courtyard by Marriott Downtown Ottawa,Description heading not available,Description not available,CA $161,https://images.trvl-media.com/lodging/1000000/440000/431400/431338/7364b30f.jpg?impolicy=resizecrop&rw=455&ra=fit,ByWard Market,9.0 out of 10,(1,005 reviews)
Holiday Inn Hotel & Suites Ottawa Kanata, an IHG Hotel,Description heading not available,Description not available,CA $220,https://images.trvl-media.com/lodging/1000000/430000/424300/424243/9552f430.jpg?impolicy=resizecrop&rw=455&ra=fit,Kanata,8.8 out of 10,(1,006 reviews)
Residence & Conference Centre - Ottawa West,Description heading not available,Description not available,CA $204,https://images.trvl-media.com/lodging/3000000/2730000/2729600/2729582/b8152895.jpg?impolicy=resizecrop&rw=455&ra=fit,Sleeps 4, 2 bedrooms, 1 bathroom,7.0 out of 10,(1,488 reviews)
Mannys Place,Description heading not available,Description not available,CA $110,https://images.trvl-media.com/lodging/91000000/90880000/90877600/90877572/7cef0860.jpg?impolicy=resizecrop&rw=455&ra=fit,Barrhaven,9.4 out of 10,(84 reviews)
Holiday Inn Express & Suites Ottawa East - Orleans, an IHG Hotel,Description heading not available,Description not available,CA $203,https://images.trvl-media.com/lodging/9000000/8840000/8836100/8836083/74584152.jpg?impolicy=resizecrop&rw=455&ra=fit,Orleans,9.0 out of 10,(1,003 reviews)
Sandman Signature Ottawa Airport Hotel,Description heading not available,Description not available,CA $266,https://images.trvl-media.com/lodging/36000000/35220000/35214500/35214416/5961e61c.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.8 out of 10,(1,151 reviews)
Sheraton Ottawa Hotel,Description heading not available,Description not available,CA $187,https://images.trvl-media.com/lodging/1000000/30000/20900/20886/ae9d7dc5.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.6 out of 10,(1,084 reviews)
Fairmont Chateau Laurier,Description heading not available,Description not available,CA $282,https://images.trvl-media.com/lodging/1000000/10000/3300/3283/c3b450f2.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.4 out of 10,(1,729 reviews)
Holiday Inn Ottawa East, an IHG Hotel,Description heading not available,Description not available,CA $179,https://images.trvl-media.com/lodging/1000000/10000/7900/7853/47127ce2.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,7.8 out of 10,(1,368 reviews)
Delta Hotels by Marriott Ottawa City Centre,Description heading not available,Description not available,CA $183,https://images.trvl-media.com/lodging/1000000/30000/21500/21477/bbedcbc2.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.6 out of 10,(1,007 reviews)
The Century House B&B Ottawa,Description heading not available,Description not available,CA $210,https://images.trvl-media.com/lodging/11000000/10930000/10927500/10927490/28d6fae0.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,9.2 out of 10,(83 reviews)
Courtyard by Marriott Ottawa East,Description heading not available,Description not available,CA $163,https://images.trvl-media.com/lodging/5000000/4690000/4683500/4683483/111b2b6c.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,9.0 out of 10,(1,006 reviews)
Microtel Inn & Suites by Wyndham Kanata Ottawa West,Description heading not available,Description not available,CA $252,https://images.trvl-media.com/lodging/73000000/72530000/72526100/72526095/d5f581b0.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,9.0 out of 10,(858 reviews)
Wingate by Wyndham Kanata West Ottawa,Description heading not available,Description not available,CA $260,https://images.trvl-media.com/lodging/43000000/42530000/42521100/42521073/1d4c46e5.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,9.0 out of 10,(1,439 reviews)
Travelodge by Wyndham Ottawa East,Description heading not available,Description not available,CA $180,https://images.trvl-media.com/lodging/1000000/10000/3900/3818/f3addb42.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,7.8 out of 10,(1,003 reviews)
The Metcalfe Hotel,Description heading not available,Description not available,CA $245,https://images.trvl-media.com/lodging/18000000/17750000/17749900/17749857/916166aa.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,9.4 out of 10,(1,006 reviews)
Holiday Inn Ottawa East, an IHG Hotel,Description heading not available,Description not available,CA $179,https://images.trvl-media.com/lodging/1000000/10000/7900/7853/47127ce2.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,7.8 out of 10,(1,368 reviews)
Days Inn by Wyndham Ottawa Airport,Description heading not available,Description not available,CA $257,https://images.trvl-media.com/lodging/1000000/890000/890000/889974/edbd6a58.jpg?impolicy=resizecrop&rw=455&ra=fit,South End,8.0 out of 10,(1,006 reviews)
Best Western Plus Ottawa City Centre,Description heading not available,Description not available,CA $267,https://images.trvl-media.com/lodging/1000000/10000/800/748/240c4fd9.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.8 out of 10,(1,003 reviews)
Downtown Bed and Breakfast,Description heading not available,Description not available,CA $155,https://images.trvl-media.com/lodging/2000000/1160000/1154400/1154304/75f2cabf.jpg?impolicy=resizecrop&rw=455&ra=fit,Centretown,7.0 out of 10,(127 reviews)
The Westin Ottawa,Description heading not available,Description not available,CA $242,https://images.trvl-media.com/lodging/1000000/10000/9600/9572/d2b3d348.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.6 out of 10,(1,003 reviews)
Byward Suites,Description heading not available,Description not available,CA $270,https://images.trvl-media.com/lodging/79000000/78240000/78232300/78232256/7a51ced7.jpg?impolicy=resizecrop&rw=455&ra=fit,ByWard Market,6.0 out of 10,(84 reviews)
Hampton Inn & Suites Ottawa West,Description heading not available,Description not available,CA $294,https://images.trvl-media.com/lodging/58000000/57520000/57516200/57516138/726f5ca2.jpg?impolicy=resizecrop&rw=455&ra=fit,Barrhaven,9.2 out of 10,(876 reviews)
Quality Inn Orleans,Description heading not available,Description not available,CA $178,https://images.trvl-media.com/lodging/5000000/4470000/4468700/4468641/4fd60329.jpg?impolicy=resizecrop&rw=455&ra=fit,Orleans,7.2 out of 10,(1,006 reviews)
Holiday Inn Express Hotel & Suites Ottawa West Nepean, an IHG Hotel,Description heading not available,Description not available,CA $284,https://images.trvl-media.com/lodging/4000000/3010000/3004300/3004287/fc8ed89a.jpg?impolicy=resizecrop&rw=455&ra=fit,Bells Corners,8.8 out of 10,(1,006 reviews)
GLō Best Western Kanata Ottawa West,Description heading not available,Description not available,CA $266,https://images.trvl-media.com/lodging/28000000/27560000/27550600/27550578/a0044f9b.jpg?impolicy=resizecrop&rw=455&ra=fit,Kanata,8.6 out of 10,(826 reviews)
Travellers Suite Room,Description heading not available,Description not available,CA $126,https://images.trvl-media.com/lodging/89000000/88670000/88665700/88665609/27559ad5.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,4.2 out of 10,(10 reviews)
Fairfield Inn & Suites by Marriott Ottawa Airport,Description heading not available,Description not available,CA $240,https://images.trvl-media.com/lodging/24000000/23820000/23814800/23814718/4693a529.jpg?impolicy=resizecrop&rw=455&ra=fit,South End,9.6 out of 10,(1,819 reviews)
Comfort Inn Ottawa East,Description heading not available,Description not available,CA $215,https://images.trvl-media.com/lodging/1000000/10000/9900/9892/0bf183ea.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,7.4 out of 10,(1,002 reviews)
Comfort Inn Ottawa West Kanata,Description heading not available,Description not available,CA $259,https://images.trvl-media.com/lodging/1000000/10000/7800/7796/acb75ae3.jpg?impolicy=resizecrop&rw=455&ra=fit,Kanata,8.2 out of 10,(1,010 reviews)
Homewood Suites By Hilton Ottawa Airport,Description heading not available,Description not available,CA $279,https://images.trvl-media.com/lodging/23000000/22720000/22713600/22713505/22bbad7f.jpg?impolicy=resizecrop&rw=455&ra=fit,South End,9.4 out of 10,(1,000 reviews)
Fairfield Inn & Suites by Marriott Ottawa Kanata,Description heading not available,Description not available,CA $281,https://images.trvl-media.com/lodging/1000000/900000/891300/891243/9158112d.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.8 out of 10,(1,004 reviews)
Beautiful rooms with Netflix,Description heading not available,Description not available,CA $145,https://images.trvl-media.com/lodging/97000000/96250000/96248100/96248099/3a287ef5.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.8 out of 10,(19 reviews)
Mac Bed and Breakfast,Description heading not available,Description not available,CA $116,https://images.trvl-media.com/lodging/10000000/9450000/9442800/9442728/33491b8b.jpg?impolicy=resizecrop&rw=455&ra=fit,South End,7.4 out of 10,(206 reviews)
A Voyageur's Guest House,Description heading not available,Description not available,CA $89,https://images.trvl-media.com/lodging/10000000/9430000/9429100/9429068/0de4d452.jpg?impolicy=resizecrop&rw=455&ra=fit,Centretown,6.2 out of 10,(447 reviews)
Residence Inn by Marriott Ottawa Airport,Description heading not available,Description not available,CA $302,https://images.trvl-media.com/lodging/7000000/6090000/6089200/6089187/cd8ccfc8.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,9.2 out of 10,(1,004 reviews)
Days Inn by Wyndham Ottawa,Description heading not available,Description not available,CA $171,https://images.trvl-media.com/lodging/1000000/20000/16500/16414/f1def9a2.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,7.2 out of 10,(1,004 reviews)
Henderson Héritage Home,Description heading not available,Description not available,CA $162,https://images.trvl-media.com/lodging/88000000/87820000/87810100/87810090/ffd1fd7b.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,3.6 out of 10,(4 reviews)
Barefoot Inn,Description heading not available,Description not available,CA $139,https://images.trvl-media.com/lodging/14000000/13020000/13010200/13010109/e12ace32.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,9.2 out of 10,(71 reviews)
Saintlo Ottawa Jail Hostel,Description heading not available,Description not available,CA $148,https://images.trvl-media.com/lodging/10000000/9360000/9355000/9354967/05e67915.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,8.0 out of 10,(645 reviews)
Ottawa Backpackers Inn,Description heading not available,Description not available,CA $104,https://images.trvl-media.com/lodging/8000000/7440000/7431700/7431650/610d3f99.jpg?impolicy=resizecrop&rw=455&ra=fit,ByWard Market,7.4 out of 10,(264 reviews)
Four Points By Sheraton Gatineau-Ottawa,Description heading not available,Description not available,CA $204,https://images.trvl-media.com/lodging/1000000/20000/17700/17605/e52df056.jpg?impolicy=resizecrop&rw=455&ra=fit,Hull, 1.26 km from Ottawa,8.6 out of 10,(1,007 reviews)
Duvernay Studios and Suites,Description heading not available,Description not available,CA $124,https://images.trvl-media.com/lodging/10000000/9440000/9432100/9432048/0e92d9f4.jpg?impolicy=resizecrop&rw=455&ra=fit,Entire apartment,7.4 out of 10,(661 reviews)
Les Suites Victoria, Ascend Hotel Collection,Description heading not available,Description not available,CA $196,https://images.trvl-media.com/lodging/4000000/4000000/3990100/3990037/c65a6d2b.jpg?impolicy=resizecrop&rw=455&ra=fit,Hull, 1.57 km from Ottawa,9.0 out of 10,(816 reviews)
Best Western Plus Gatineau-Ottawa Downtown,Description heading not available,Description not available,CA $176,https://images.trvl-media.com/lodging/1000000/20000/13900/13816/e38ed415.jpg?impolicy=resizecrop&rw=455&ra=fit,Hull, 1.63 km from Ottawa,7.6 out of 10,(1,005 reviews)
Auberge de la Gare,Description heading not available,Description not available,CA $160,https://images.trvl-media.com/lodging/9000000/8780000/8779500/8779425/603b9491.jpg?impolicy=resizecrop&rw=455&ra=fit,Gatineau, 3.04 km from Ottawa,8.8 out of 10,(1,000 reviews)
Le Germain Hotel Ottawa,Description heading not available,Description not available,CA $237,https://images.trvl-media.com/lodging/23000000/22460000/22454000/22453973/1612d0c5.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,9.4 out of 10,(908 reviews)
Arc The Hotel,Description heading not available,Description not available,CA $172,https://images.trvl-media.com/lodging/1000000/10000/9500/9493/1ab8a069.jpg?impolicy=resizecrop&rw=455&ra=fit,Ottawa,7.8 out of 10,(1,008 reviews)
Hilton Lac-Leamy,Description heading not available,Description not available,CA $411,https://images.trvl-media.com/lodging/1000000/810000/807400/807367/e526b2d6.jpg?impolicy=resizecrop&rw=455&ra=fit,Gatineau, 3.84 km from Ottawa,9.2 out of 10,(1,003 reviews)
Holiday Inn Gatineau - Ottawa, an IHG Hotel,Description heading not available,Description not available,CA $174,https://images.trvl-media.com/lodging/69000000/68220000/68218400/68218400/660da17e.jpg?impolicy=resizecrop&rw=455&ra=fit,Gatineau, 3.87 km from Ottawa,9.0 out of 10,(630 reviews)
Ramada Plaza by Wyndham Gatineau/Manoir du Casino,Description heading not available,Description not available,CA $175,https://images.trvl-media.com/lodging/1000000/490000/482300/482216/2aaeca04.jpg?impolicy=resizecrop&rw=455&ra=fit,Gatineau, 4.17 km from Ottawa,7.8 out of 10,(2,369 reviews)
Motel Adam,Description heading not available,Description not available,CA $168,https://images.trvl-media.com/lodging/9000000/8150000/8145200/8145190/b2074952.jpg?impolicy=resizecrop&rw=455&ra=fit,Downtown Gatineau, 4.98 km from Ottawa,9.0 out of 10,(1,930 reviews)
Motel Ritz,Description heading not available,Description not available,CA $105,https://images.trvl-media.com/lodging/7000000/6570000/6566000/6565919/9a9df557.jpg?impolicy=resizecrop&rw=455&ra=fit,Gatineau, 5.3 km from Ottawa,8.0 out of 10,(744 reviews)
Château Cartier Hotel & Resort, Ascend Hotel Collection,Description heading not available,Description not available,CA $203,https://images.trvl-media.com/lodging/1000000/450000/449500/449484/66212fc5.jpg?impolicy=resizecrop&rw=455&ra=fit,Aylmer, 6.18 km from Ottawa,8.2 out of 10,(1,011 reviews)
Hotel V,Description heading not available,Description not available,CA $216,https://images.trvl-media.com/lodging/7000000/6500000/6490300/6490201/39b1bda5.jpg?impolicy=resizecrop&rw=455&ra=fit,Gatineau, 6.67 km from Ottawa,8.4 out of 10,(1,366 reviews)
Holiday Inn Express & Suites - Gatineau - Ottawa, an IHG Hotel,Description heading not available,Description not available,CA $232,https://images.trvl-media.com/lodging/19000000/18310000/18302200/18302131/ece85f6c.jpg?impolicy=resizecrop&rw=455&ra=fit,Downtown Gatineau, 6.75 km from Ottawa,8.8 out of 10,(1,309 reviews)
Comfort Inn Gatineau,Description heading not available,Description not available,CA $191,https://images.trvl-media.com/lodging/1000000/30000/21700/21692/2144a9f8.jpg?impolicy=resizecrop&rw=455&ra=fit,Downtown Gatineau, 6.76 km from Ottawa,8.2 out of 10,(1,008 reviews)
Auberge Du Lac Beauchamp,Description heading not available,Description not available,CA $95,https://images.trvl-media.com/lodging/11000000/10220000/10211400/10211360/ed234a49.jpg?impolicy=resizecrop&rw=455&ra=fit,Gatineau, 9.15 km from Ottawa,6.6 out of 10,(134 reviews)
Hotel Name,Description Heading,Description,Price,Image URL,Location,Rating,Review Count
Chelsea Hotel, Toronto,Description heading not available,Description not available,CA $225,https://images.trvl-media.com/lodging/1000000/30000/28000/27994/c5b894e5.jpg?impolicy=resizecrop&rw=455&ra=fit,Toronto,7.8 out of 10,(7,143 reviews)
Sonder at The Liberty,Description heading not available,Description not available,CA $300,https://images.trvl-media.com/lodging/58000000/57920000/57917700/57917646/9b8212f9.jpg?impolicy=resizecrop&rw=455&ra=fit,Old Toronto,8.6 out of 10,(166 reviews)
Chelsea Hotel, Toronto,Description heading not available,Description not available,CA $225,https://images.trvl-media.com/lodging/1000000/30000/28000/27994/c5b894e5.jpg?impolicy=resizecrop&rw=455&ra=fit,Toronto,7.8 out of 10,(7,143 reviews)
Cambridge Suites Toronto,Description heading not available,Description not available,CA $313,Image URL not available,Toronto,9.2 out of 10,(5,974 reviews)
Fairmont Royal York,Description heading not available,Description not available,CA $370,Image URL not available,Toronto,8.8 out of 10,(4,841 reviews)
The Westin Harbour Castle, Toronto,Description heading not available,Description not available,CA $368,Image URL not available,Toronto,8.4 out of 10,(2,001 reviews)
Courtyard by Marriott Downtown Toronto,Description heading not available,Description not available,CA $320,Image URL not available,Toronto,8.4 out of 10,(1,729 reviews)
Lakeview Luxury Hotel,Description heading not available,Description not available,CA $635,Image URL not available,Sleeps 4, 1 bathroom,7.2 out of 10,(11 reviews)
Hotel X Toronto by Library Hotel Collection,Description heading not available,Description not available,CA $474,Image URL not available,Toronto,9.2 out of 10,(1,011 reviews)
Le Germain Hotel Maple Leaf Square,Description heading not available,Description not available,CA $376,Image URL not available,Downtown Toronto,9.6 out of 10,(1,578 reviews)
The Omni King Edward Hotel,Description heading not available,Description not available,CA $325,Image URL not available,Toronto,9.4 out of 10,(1,529 reviews)
Shangri-La Toronto,Description heading not available,Description not available,CA $492,Image URL not available,Toronto Entertainment District,9.4 out of 10,(1,007 reviews)
Toronto Don Valley Hotel and Suites,Description heading not available,Description not available,CA $176,Image URL not available,Toronto,7.2 out of 10,(4,475 reviews)
Le Germain Hotel Toronto,Description heading not available,Description not available,CA $360,Image URL not available,Toronto Entertainment District,9.4 out of 10,(1,283 reviews)
Ace Hotel Toronto,Description heading not available,Description not available,CA $424,https://images.trvl-media.com/lodging/76000000/75870000/75865000/75864920/38fe78f3.jpg?impolicy=resizecrop&rw=455&ra=fit,Toronto,9.2 out of 10,(232 reviews)
The Ivy at Verity,Description heading not available,Description not available,CA $434,https://images.trvl-media.com/lodging/4000000/3580000/3571500/3571492/f99fdc1c.jpg?impolicy=resizecrop&rw=455&ra=fit,Downtown Toronto,9.6 out of 10,(356 reviews)
Elegant Suites - CN Tower & Lake View,Description heading not available,Description not available,CA $685,https://images.trvl-media.com/lodging/105000000/104800000/104795400/104795400/268db6c5.jpg?impolicy=resizecrop&rw=455&ra=fit,Toronto Entertainment District,10 out of 10,(5 reviews)
Caesars Windsor,Description heading not available,Description not available,CA $259,https://images.trvl-media.com/lodging/3000000/2240000/2232500/2232457/152605ba.jpg?impolicy=resizecrop&rw=455&ra=fit,Windsor,8.4 out of 10,(2,028 reviews)
Super 8 by Wyndham Windsor/Dougall,Description heading not available,Description not available,CA $119,https://images.trvl-media.com/lodging/10000000/9600000/9593400/9593302/adb1f35d.jpg?impolicy=resizecrop&rw=455&ra=fit,Windsor,7.8 out of 10,(944 reviews)
Residence & Conference Centre - Windsor,Description heading not available,Description not available,CA $138,https://images.trvl-media.com/lodging/2000000/1350000/1349700/1349623/58d4d7a2.jpg?impolicy=resizecrop&rw=455&ra=fit,Windsor,7.8 out of 10,(248 reviews)
Comfort Inn & Suites Ambassador Bridge,Description heading not available,Description not available,CA $152,https://images.trvl-media.com/lodging/1000000/10000/3700/3660/a124a6a9.jpg?impolicy=resizecrop&rw=455&ra=fit,Windsor,7.8 out of 10,(1,002 reviews)
Holiday Inn Express Windsor Waterfront, an IHG Hotel,Description heading not available,Description not available,CA $236,https://images.trvl-media.com/lodging/1000000/30000/21500/21423/0a43ab12.jpg?impolicy=resizecrop&rw=455&ra=fit,Windsor,8.6 out of 10,(1,013 reviews)
Caesars Windsor,Description heading not available,Description not available,CA $259,https://images.trvl-media.com/lodging/3000000/2240000/2232500/2232457/152605ba.jpg?impolicy=resizecrop&rw=455&ra=fit,Windsor,8.4 out of 10,(2,028 reviews)
DoubleTree by Hilton Windsor Hotel & Suites,Description heading not available,Description not available,CA $243,https://images.trvl-media.com/lodging/1000000/20000/10500/10499/ec1521bc.jpg?impolicy=resizecrop&rw=455&ra=fit,Windsor,8.0 out of 10,(1,007 reviews)
